ID,Vendor ID,Response,Comment
204,7AA7CC86-E3BF-4138-88F4-B0625BCB2E28,,
205,7AA7CC86-E3BF-4138-88F4-B0625BCB2E28,,
206,7AA7CC86-E3BF-4138-88F4-B0625BCB2E28,,
207,7AA7CC86-E3BF-4138-88F4-B0625BCB2E28,,
208,7AA7CC86-E3BF-4138-88F4-B0625BCB2E28,,
209,7AA7CC86-E3BF-4138-88F4-B0625BCB2E28,,
210,7AA7CC86-E3BF-4138-88F4-B0625BCB2E28,,
211,7AA7CC86-E3BF-4138-88F4-B0625BCB2E28,,
212,7AA7CC86-E3BF-4138-88F4-B0625BCB2E28,,
213,7AA7CC86-E3BF-4138-88F4-B0625BCB2E28,,
214,7AA7CC86-E3BF-4138-88F4-B0625BCB2E28,,
215,7AA7CC86-E3BF-4138-88F4-B0625BCB2E28,,
216,7AA7CC86-E3BF-4138-88F4-B0625BCB2E28,,
217,7AA7CC86-E3BF-4138-88F4-B0625BCB2E28,,
218,7AA7CC86-E3BF-4138-88F4-B0625BCB2E28,,
219,7AA7CC86-E3BF-4138-88F4-B0625BCB2E28,,
220,7AA7CC86-E3BF-4138-88F4-B0625BCB2E28,,
221,7AA7CC86-E3BF-4138-88F4-B0625BCB2E28,,
222,7AA7CC86-E3BF-4138-88F4-B0625BCB2E28,,
223,7AA7CC86-E3BF-4138-88F4-B0625BCB2E28,,
157,02075DB6-3CE8-4B7A-A48A-1A3FA3A5BBFD,4,Demonstrated in ID89
158,02075DB6-3CE8-4B7A-A48A-1A3FA3A5BBFD,4,Demonstrated in ID89
159,02075DB6-3CE8-4B7A-A48A-1A3FA3A5BBFD,5,This requirement will be provided in both DSX Analytics and within the DO/SO functionality of DSX with Users being alterted to exceptions to the business rules.
160,02075DB6-3CE8-4B7A-A48A-1A3FA3A5BBFD,5,This requirement will be provided in both DSX Analytics and within the DO/SO functionality of DSX with Users being alterted to exceptions to the business rules.
161,02075DB6-3CE8-4B7A-A48A-1A3FA3A5BBFD,5,This requirement will be provided in both DSX Analytics and within the DO/SO functionality of DSX with Users being alterted to exceptions to the business rules.
162,02075DB6-3CE8-4B7A-A48A-1A3FA3A5BBFD,5,This requirement will be provided in both DSX Analytics and within the DO/SO functionality of DSX with Users being alterted to exceptions to the business rules.
163,02075DB6-3CE8-4B7A-A48A-1A3FA3A5BBFD,5,This requirement will be provided in both DSX Analytics and within the DO/SO functionality of DSX with Users being alterted to exceptions to the business rules.
164,02075DB6-3CE8-4B7A-A48A-1A3FA3A5BBFD,5,This requirement will be provided in both DSX Analytics and within the DO/SO functionality of DSX with Users being alterted to exceptions to the business rules.
165,02075DB6-3CE8-4B7A-A48A-1A3FA3A5BBFD,5,This requirement will be provided in both DSX Analytics and within the DO/SO functionality of DSX with Users being alterted to exceptions to the business rules.
166,02075DB6-3CE8-4B7A-A48A-1A3FA3A5BBFD,4,DSX has as standard the ability to be configured to hold multiple Data Streams and in this example we could have a Budget data stream as well as a Confirmed Consensus Forecast and Unconfirmed Forecast streams.
167,02075DB6-3CE8-4B7A-A48A-1A3FA3A5BBFD,4,DSX has as standard the ability to be configured to hold multiple Data Streams and in this example we would have the following; Original History – actual invoice sales: Sales History – actual order history (Demand): Levelled Demand – Order History that has been cleansed to remove abnormal demand (up/down) based on ABC Classification and a weighting to smooth Outliers. This smoothing can differ based on Product Group/Family Geography Channel etc.
168,02075DB6-3CE8-4B7A-A48A-1A3FA3A5BBFD,4,DSX analytics will allow for the analysis of  profitability by customer location or SKU level Consider Customer based pricing and cost of distributing product from different locations
169,02075DB6-3CE8-4B7A-A48A-1A3FA3A5BBFD,4,Dynamic Dashboards are standard functionality in DSX and are configured to the requirements of the User i.e. Demand Planner Supply Planner Analyst Marketer etc.
170,02075DB6-3CE8-4B7A-A48A-1A3FA3A5BBFD,4,Demonstrated in item 84: The comparison can be configured to compare any/multiple data streams and accompanying Alerts.
171,02075DB6-3CE8-4B7A-A48A-1A3FA3A5BBFD,4,All scenario's can be simulated in a What-If and reviewed forecast numbers can be adjusted and compared before promoting to the Published Forecast.
172,02075DB6-3CE8-4B7A-A48A-1A3FA3A5BBFD,4,Using DSX Workflow DSX can be configured to alert Commercial by e-mail/SMS that the forecast is available for review/change. Commercial would then review/change the consensus forecast and confirm in Workflow that the process is complete.
173,02075DB6-3CE8-4B7A-A48A-1A3FA3A5BBFD,4,As in 93 a Step Change can be made and extended forward. More complex stepchanges can be made using Global Changes for example where the number of stores will increase/decrease we can enter a percentage uplift from a future period and extend into the future either on a single item or multiple items.
174,02075DB6-3CE8-4B7A-A48A-1A3FA3A5BBFD,4,DSX will generate a statistical forecast using up to 27 algorithms with a ‘Best Fit’ approach using medium and long term history as the basis for “forecasting” the recent past based on the 27 available formulas.  DSX will run up to 12 iterations for each of the 27 available forecast algorithms.  Since we know that the demand history is accurate the formula that did the best job of “forecasting” the known history is selected to generate the future forecast. The forecast will reflect Seasonality and Trends (up and down and as we have cleansed the History the forecast will reflect the seasonality and trends therefore picking up peak periods as well as low periods.    
175,02075DB6-3CE8-4B7A-A48A-1A3FA3A5BBFD,4,As discussed DSX can hold multiple data streams. These data streams can be displayed in the same or separate spreadsheets and compared against each other Alerts can also be used to identify the variance between the different models to easily identify differences using varying percentages.  
176,02075DB6-3CE8-4B7A-A48A-1A3FA3A5BBFD,4,DSX can be configured to show for example a Waterfall Chart (and detail) to show forecast changes.
177,02075DB6-3CE8-4B7A-A48A-1A3FA3A5BBFD,4,DSX can be configured to Alert where for example the forecast is outside of a tolerance this can be multiple tolerances using percentages i.e. Red Yellow Green traffic lights to highlight items that need review.
178,02075DB6-3CE8-4B7A-A48A-1A3FA3A5BBFD,4,DSX can be configured to show Alerts where the Simulation Error or the actual forecast Accuracy is outside of tolerance for review and adjustment.
179,02075DB6-3CE8-4B7A-A48A-1A3FA3A5BBFD,4,Demonstrated in item 90
180,02075DB6-3CE8-4B7A-A48A-1A3FA3A5BBFD,4,"All data streams in DSX can be manually adjusted and there is a full Notes facility to annotate adjustments made. Manual adjustments can be made as a fixed number or as a percentage change +/- on a single period or on the full year. Adjustments can also be made on a single period and the Filled Left/Right
For items where there is no historical data we can supersede or copy an existing (similar) item and use the history from that item or we can create the new item and apply a Launch or Seasonality Curve that we can create in DSX from a similar item or product family/group. This curve can also be adjusted and once the item begins to sell the curve will automatically update based on the rate of sale."
181,02075DB6-3CE8-4B7A-A48A-1A3FA3A5BBFD,4,Note: All data streams can be displayed in all available (loaded) Units of Measure I.e. Cost Price Litres Weight Pallets etc.).
182,02075DB6-3CE8-4B7A-A48A-1A3FA3A5BBFD,4,Standard view configured in DSX to show PEI (Projected Ending Inventory) verses DEI (Desired Ending Inventory) usually accompanied with an Alert to identify Negative PEI or where the inventory drops below Stocking Strategy.
183,02075DB6-3CE8-4B7A-A48A-1A3FA3A5BBFD,4,"Standard functionality in DSX using Supersession and Global Change.
Supersession will combine the History from 2 or more SKU's which will supersede the multiple history streams.
Global Change can then be used to factor by period range to reflect expected growth."
184,02075DB6-3CE8-4B7A-A48A-1A3FA3A5BBFD,4,DSX has as standard full Aggregation functionality. Items/Customers can be aggregated to multiple levels based on any attributes loaded and in all available Units of Measure. At this aggregate level we can review projected demand verses available capacity and Alerts can be created as displayed below.
185,02075DB6-3CE8-4B7A-A48A-1A3FA3A5BBFD,3,"We would almost certinaly mange this requirement in DSX Allocator which is a rules driven allocation tool which uses defined Hard Rules and Preference Rules.
We would need further information before we could demonstarte this functionality."
186,02075DB6-3CE8-4B7A-A48A-1A3FA3A5BBFD,4,"DSX data spreadsheets can be displayed in multiple periodicities Days Weeks Months and Quarters with Totals and Averages in all Units of Measure.
Note: This example shows Week and Day numbers but can show dates if required."
187,02075DB6-3CE8-4B7A-A48A-1A3FA3A5BBFD,4,As discussed DSX has the ability to hold multiple data streams therefore DSX can hold a Confirmed signed off forecast as a stream and then a stream(s) with Unconfirmed forecasts the Unconfirmed forecast can also include a Percentage Confidence figure and the system can then be configured to automatically load the Unconfirmed Forecast to the Adjusted Forecast when the Confidence percentage reached x% i.e. 85% this allows the Demand Planners to see what the confirmed (signed off) forecast is and see what the future Unconfirmed forecasts are.
188,02075DB6-3CE8-4B7A-A48A-1A3FA3A5BBFD,4,DSX has promotional management functionality. Promotions can be entered into multiple Promotional data streams that represent the Promotion Type promotions can be generated as a percentage uplift of the Consensus Forecast or a fixed number increase for multiple periods Post Promotional effect can be added as well as cannibalisation/Halo effect. These promotions can then be added to the Consensus forecast to give a total requirement.
189,02075DB6-3CE8-4B7A-A48A-1A3FA3A5BBFD,4,"Using Curves DSX can take the 12 month Marketing plan and then extend based on the curve out for 2 years with multiple percentages to reflect growth.
This plan can be saved to an alternate data stream and once the item starts to sell the curve will automatically adjust the reflect the actual projection based on current sales and report any variances.
We would normally setup an NPI screen where we can view business impact based on actual verses projected."
190,02075DB6-3CE8-4B7A-A48A-1A3FA3A5BBFD,4,DSX Supply Chain Analytics will provide analysis of istorical performance. KPI's  Sales history and projected sales forecasts. Reviewed against budget by period by each level in by product and customer hierarchy.  Hierarchies and levels within DSX Analytics do not need to be the same as in DSX DO/SO/MO allowing for complete flexibility in reporting.
191,02075DB6-3CE8-4B7A-A48A-1A3FA3A5BBFD,5,This requirement will be provided in both DSX Analytics and within the DO/SO functionality of DSX with Users being alterted to exceptions to the business rules.
192,02075DB6-3CE8-4B7A-A48A-1A3FA3A5BBFD,5,This requirement will be provided in both DSX Analytics and within the DO/SO functionality of DSX with Users being alterted to exceptions to the business rules.
193,02075DB6-3CE8-4B7A-A48A-1A3FA3A5BBFD,5,Reports can be configured to meet the requirement of Ian Macleod Distillers to include the detail requested.
194,02075DB6-3CE8-4B7A-A48A-1A3FA3A5BBFD,5,Reports can be configured to meet the requirement of Ian Macleod Distillers to include the detail requested.
195,02075DB6-3CE8-4B7A-A48A-1A3FA3A5BBFD,5,Reports can be configured to meet the requirement of Ian Macleod Distillers to include the detail requested.
196,02075DB6-3CE8-4B7A-A48A-1A3FA3A5BBFD,5,Reports can be configured to meet the requirement of Ian Macleod Distillers to include the detail requested.
197,02075DB6-3CE8-4B7A-A48A-1A3FA3A5BBFD,4,DSX can use dynamic Stocking Days to optimise the stock based on the Forecast and Supply characteristics.  As standard DSX will report and alert on any issues with either Desired or Predicted Ending Inventory positions.  This can be reviewed and updated with alerts and reported through DSX Analytics.
198,02075DB6-3CE8-4B7A-A48A-1A3FA3A5BBFD,4,Reports can either be on screen or prepared and exported to a common format - e.g. Excel .pdf.
199,02075DB6-3CE8-4B7A-A48A-1A3FA3A5BBFD,4,Dynamic Dashboards are standard functionality in DSX and are configured to the requirements of the User i.e. Demand Planner Supply Planner Analyst Marketer etc.
200,02075DB6-3CE8-4B7A-A48A-1A3FA3A5BBFD,4,Demonstrated in item 96
201,02075DB6-3CE8-4B7A-A48A-1A3FA3A5BBFD,4,DSX has as standard a Multi-Level (up to 99 levels)  BoM functionality the BoM will manage multi-level through raw materials intermediate/sub assembly levels to generate a net requirement based on available inventory (taking into account expiration logic) scheduled usage scheduled receipts etc. to generate a Production/Purchase plan based on the Constrained requirements.
202,02075DB6-3CE8-4B7A-A48A-1A3FA3A5BBFD,4,"DSX will produce a replenishment plan based on all planning manufacturing requirements and constraints to meet stocking strategies and service levels.
If this plan cannot be achieved DSX can be used to run multiple scenarios to see if the plan can be achieved i.e. run extra shifts 3rd Party bottling for example."
203,02075DB6-3CE8-4B7A-A48A-1A3FA3A5BBFD,4,As demonstarted in ID 90
204,02075DB6-3CE8-4B7A-A48A-1A3FA3A5BBFD,4,The available capacity can be changed to model overall impact but MO (Manufacturing Optimisation) can run multiple What If's with varying capacity availability i.e. additional shift weekend working etc. etc.
205,02075DB6-3CE8-4B7A-A48A-1A3FA3A5BBFD,4,Stocking stratigies can be moddeled in DSX this can be performed on the Actual or in Simulation.
206,02075DB6-3CE8-4B7A-A48A-1A3FA3A5BBFD,4,Multiple influances on the Customer Servcie & Cost's can be moddeled/changed within DSX however further clarification of this requirement is required before commiting to this point.
207,02075DB6-3CE8-4B7A-A48A-1A3FA3A5BBFD,4,Standard functionality in DSX. Reports can be configured from DSX or through Supply Chain Analytics
208,02075DB6-3CE8-4B7A-A48A-1A3FA3A5BBFD,4,As demonstarted in ID 90. Unconfirmed Forecasts can be Removed or Added without changing the SCO Plan
209,02075DB6-3CE8-4B7A-A48A-1A3FA3A5BBFD,4,As demonstarted in ID 120
210,02075DB6-3CE8-4B7A-A48A-1A3FA3A5BBFD,4,Standard functionality DSX will be configured to send data to multiple systems incluing the ERP.
211,02075DB6-3CE8-4B7A-A48A-1A3FA3A5BBFD,4,Demonstrated in ID109 (Slide 2).  DSX can be configured to demonstrate capacity loadings based on the Net Order Plan in table and graphical format.
212,02075DB6-3CE8-4B7A-A48A-1A3FA3A5BBFD,4,"Standard functionality in DSX proposed work orders can be dragged to other available resources if they are capable of running that material on that resource.
DSX would be configured to automatically schedule based on preference i.e. If primary resource is unavailable (in use or shutdown) DSX will select the 2nd preference 3 preference etc. etc."
213,02075DB6-3CE8-4B7A-A48A-1A3FA3A5BBFD,4,"DSX will identify and report where the forecasted demand cannot be met based on available capacity labour raw material and intermediate's.
DSX can then be used to apply differing manufacturing rules in an attempt to resolve these constraints and report the best plan available and if there will be projected shortages."
214,02075DB6-3CE8-4B7A-A48A-1A3FA3A5BBFD,4,The Projected Ending Inventory can be viewed in all available Units of Measure and can therefore be used to see for example; what is my future warehousing requirement cost of inventory projected throughput etc. etc.
215,02075DB6-3CE8-4B7A-A48A-1A3FA3A5BBFD,5,This is a standard template and KPI within DSX Analytics.
216,02075DB6-3CE8-4B7A-A48A-1A3FA3A5BBFD,5,Reports can be configured to meet the requirement of Ian Macleod Distillers to include the detail requested.
217,02075DB6-3CE8-4B7A-A48A-1A3FA3A5BBFD,5,Reports can be configured to meet the requirement of Ian Macleod Distillers to include the detail requested.
218,02075DB6-3CE8-4B7A-A48A-1A3FA3A5BBFD,5,DSX has EDI capabilities written into the solution
219,02075DB6-3CE8-4B7A-A48A-1A3FA3A5BBFD,5,DSX is a full Integrated Business Planning solution with enter-once numbers used across departments to drive benefits and control into the Supply Chain Planning Customer Service Supplier Finance Logistics etc
220,02075DB6-3CE8-4B7A-A48A-1A3FA3A5BBFD,5,DSX is fully Multi-Currency.  This can either be input manually imported from TROPOS or from a bureaux 
221,02075DB6-3CE8-4B7A-A48A-1A3FA3A5BBFD,5,DSX has Search and Filter functionality throughout the solution - including 'Dynamic Ranges' for ease of use.
222,02075DB6-3CE8-4B7A-A48A-1A3FA3A5BBFD,4,As part of the DSX Analytics solution DSE will provide standard Best Practice templates for areas such as Sales Inventory Manufacturing etc.  The solution will also be supplied with a DSX Analytics DESIGNER Licence to allow the creation of customers own reports / templates to include dynamic and graphical information.
223,02075DB6-3CE8-4B7A-A48A-1A3FA3A5BBFD,5,DSX Analytics has export (and import) facilities for most common data sources including Excel .pdf etc
157,C3AEA3D4-0D24-4C9F-BA41-B12BF28B5C36,5,Tropos has a number of standard forecast generation algorithms including least squares straight line best fit and least squares quadratic best fit. If required Epicor can incorporate additional algorithms.
158,C3AEA3D4-0D24-4C9F-BA41-B12BF28B5C36,5,Tropos has a number of standard forecast generation algorithms including least squares straight line best fit and least squares quadratic best fit. If required Epicor can incorporate additional algorithms.
159,C3AEA3D4-0D24-4C9F-BA41-B12BF28B5C36,4,This simple requirement could be configured as a Reporting Services report or as an online enquiry with export to Excel capabilities.
160,C3AEA3D4-0D24-4C9F-BA41-B12BF28B5C36,5,Comparison available graphically and as data table in terms of quantity revenue cost and margin.
161,C3AEA3D4-0D24-4C9F-BA41-B12BF28B5C36,5,Comparison available graphically and as data table in terms of quantity revenue cost and margin.
162,C3AEA3D4-0D24-4C9F-BA41-B12BF28B5C36,5,Comparison available graphically and as data table in terms of quantity revenue cost and margin.
163,C3AEA3D4-0D24-4C9F-BA41-B12BF28B5C36,5,Comparison available graphically and as data table in terms of quantity revenue cost and margin.
164,C3AEA3D4-0D24-4C9F-BA41-B12BF28B5C36,5,Comparison available graphically and as data table in terms of quantity revenue cost and margin.
165,C3AEA3D4-0D24-4C9F-BA41-B12BF28B5C36,5,Comparison available graphically and as data table in terms of quantity revenue cost and margin.
166,C3AEA3D4-0D24-4C9F-BA41-B12BF28B5C36,5,Different forecast types can be maintained in Tropos - e.g. forecast or budget confirmed or unconfirmed. Forecasts can be copied from one forecast to another.
167,C3AEA3D4-0D24-4C9F-BA41-B12BF28B5C36,5,Forecast generated from historical data can be adjusted but historical data cannot be amended.
168,C3AEA3D4-0D24-4C9F-BA41-B12BF28B5C36,4,A configured report would be required to include the cost of distribution if this wasn't included in the customer price.
169,C3AEA3D4-0D24-4C9F-BA41-B12BF28B5C36,4,Configuration of the standard Tropos Sales dashboard will be required to provide this function. The required data for comparison already resides in the DataMart which acts as the source for Qlikview cubes. Data might need to be sourced from the transactional database depending on how dynamic the analysis needs to be.
170,C3AEA3D4-0D24-4C9F-BA41-B12BF28B5C36,5,The aspirational and actual forecasts can be defined as different forecast types in Tropos and then compared graphically and in a tabular format in terms of quantity revenue cost and margin.
171,C3AEA3D4-0D24-4C9F-BA41-B12BF28B5C36,5,The increased forecast resulting from running the event can be manipulated manually and then the impact of the event measured in terms of increased revenue cost and margin.
172,C3AEA3D4-0D24-4C9F-BA41-B12BF28B5C36,5,Forecast could be 'published' by copying to a different forecast type.
173,C3AEA3D4-0D24-4C9F-BA41-B12BF28B5C36,5,A step change in volume can be entered manually from spreadsheet or by specifying an uplift (or downlift) quantity or percentage for a defined time period. Ramping up/down of the uplift/downlift is also possible to allow gradual phasing in/out.
174,C3AEA3D4-0D24-4C9F-BA41-B12BF28B5C36,5,Tropos has a number of standard forecast generation algorithms including least squares straight line best fit and least squares quadratic best fit. If required Epicor can incorporate additional algorithms.
175,C3AEA3D4-0D24-4C9F-BA41-B12BF28B5C36,5,Multiple versions of multiple forecast types can be maintained and compared
176,C3AEA3D4-0D24-4C9F-BA41-B12BF28B5C36,4,A configured report or enquiry would be required to compare revisions in a forecast. Comparison between different forecasts and actuals can be achieved using the graphical/tabular viewing screens in the forecasting application.
177,C3AEA3D4-0D24-4C9F-BA41-B12BF28B5C36,4,A configured report would be required.
178,C3AEA3D4-0D24-4C9F-BA41-B12BF28B5C36,4,A configured report would be required.
179,C3AEA3D4-0D24-4C9F-BA41-B12BF28B5C36,5,Unconfirmed requirements could be combined with the statistical forecast to produce a total forecast
180,C3AEA3D4-0D24-4C9F-BA41-B12BF28B5C36,5,Whilst forecast can be generated from sales history forecasts can also be input manually directly into Tropos or imported from .CSV file. Since sales order history is sourced via a database view sales order history held in database other than Tropos can be used as the source
181,C3AEA3D4-0D24-4C9F-BA41-B12BF28B5C36,5,Forecast can be generated for any time period input by the user
182,C3AEA3D4-0D24-4C9F-BA41-B12BF28B5C36,5,Tropos planning screens shows the impact of demand on future stock balances
183,C3AEA3D4-0D24-4C9F-BA41-B12BF28B5C36,4,Workaround using Excel to extract and combine the forecasts for the 2 or more SKUs and then batch load into Tropos for uplift and further manipulation.
184,C3AEA3D4-0D24-4C9F-BA41-B12BF28B5C36,5,Forecasts can be maintained at the individual SKU or at Product Group level. They can also be maintained at the level of sales territory sales rep warehouse or overall business in addition to the customer level.
185,C3AEA3D4-0D24-4C9F-BA41-B12BF28B5C36,5,The promotional forecasts can be maintained in separate forecast types with graphical and tabular comparison.
186,C3AEA3D4-0D24-4C9F-BA41-B12BF28B5C36,5,Forecast entered as a monthly figure can be spread into weekly buckets if required.
187,C3AEA3D4-0D24-4C9F-BA41-B12BF28B5C36,4,A Reporting Services report could be configured for this
188,C3AEA3D4-0D24-4C9F-BA41-B12BF28B5C36,5,The promotional forecast can be maintained in a separate forecast type allowing replacement of or consolidation with the standard forecast
189,C3AEA3D4-0D24-4C9F-BA41-B12BF28B5C36,5,The first year can be added manually (typed in or loaded from spreadsheet) and then be copied to years 2 and 3 and then the 10% and 15% uplifts applied for specified time periods. 
190,C3AEA3D4-0D24-4C9F-BA41-B12BF28B5C36,4,Configuration of the standard Tropos Sales dashboard will be required to provide this comparison. The required data for comparison already resides in the DataMart which acts as the source for Qlikview cubes.
191,C3AEA3D4-0D24-4C9F-BA41-B12BF28B5C36,4,This simple requirement could be configured as a Reporting Services report or as an online enquiry with export to Excel capabilities.
192,C3AEA3D4-0D24-4C9F-BA41-B12BF28B5C36,4,A Reporting Services report could be configured for this
193,C3AEA3D4-0D24-4C9F-BA41-B12BF28B5C36,4,A Reporting Services report could be configured for this
194,C3AEA3D4-0D24-4C9F-BA41-B12BF28B5C36,4,A Reporting Services report could be configured for this
195,C3AEA3D4-0D24-4C9F-BA41-B12BF28B5C36,4,A Reporting Services report could be configured for this
196,C3AEA3D4-0D24-4C9F-BA41-B12BF28B5C36,4,A Reporting Services report could be configured for this
197,C3AEA3D4-0D24-4C9F-BA41-B12BF28B5C36,4,A Reporting Services report could be configured for this
198,C3AEA3D4-0D24-4C9F-BA41-B12BF28B5C36,5,Presumably the question is asking how reports would be distributed? Options include scheduled running of reports and saving as .PDF to a shared folder or emailing reports to attendees.
199,C3AEA3D4-0D24-4C9F-BA41-B12BF28B5C36,4,Configuration of the standard Tropos Sales dashboard will be required to provide this function. The required data for comparison already resides in the DataMart which acts as the source for Qlikview cubes. Data might need to be sourced from the transactional database depending on how dynamic the analysis needs to be.
200,C3AEA3D4-0D24-4C9F-BA41-B12BF28B5C36,5,Forecast plus any other known demands can be consolidated and then modelled in the Demand Planning function using simulation scenarios to model and adjust constraints
201,C3AEA3D4-0D24-4C9F-BA41-B12BF28B5C36,5,The agreed demand plan would be fed into MRP which would calculate raw material requirements based on product recipes current stocks and item-level batching rules
202,C3AEA3D4-0D24-4C9F-BA41-B12BF28B5C36,5,MRP will use the SKU and material-specific rules to determine the supply requirements
203,C3AEA3D4-0D24-4C9F-BA41-B12BF28B5C36,5,Different simulations could be used to reflect the unconfirmed volume and a comparison made between the two
204,C3AEA3D4-0D24-4C9F-BA41-B12BF28B5C36,5,Resource availability (machine labour material) can be manipulated as part of the demand planning simulation process
205,C3AEA3D4-0D24-4C9F-BA41-B12BF28B5C36,4,A configured report would be required.
206,C3AEA3D4-0D24-4C9F-BA41-B12BF28B5C36,4,A configured report would be required. Planning penalties could be maintained in user-defined Tropos fields.
207,C3AEA3D4-0D24-4C9F-BA41-B12BF28B5C36,5,MRP
208,C3AEA3D4-0D24-4C9F-BA41-B12BF28B5C36,5,Different simulations could be used to reflect the removed volume and a comparison made between the two
209,C3AEA3D4-0D24-4C9F-BA41-B12BF28B5C36,5,Resource availability (machine labour material) can be manipulated as part of the demand planning simulation process
210,C3AEA3D4-0D24-4C9F-BA41-B12BF28B5C36,5,No transfer required since the data is already in Tropos ERP
211,C3AEA3D4-0D24-4C9F-BA41-B12BF28B5C36,5,Load analysis will highlight capacity shortfalls. Capacity availability can then be flexed in the model in response to shortfalls.
212,C3AEA3D4-0D24-4C9F-BA41-B12BF28B5C36,5,The Tropos graphical scheduling tool can be used to sequence work between machines
213,C3AEA3D4-0D24-4C9F-BA41-B12BF28B5C36,5,Situations where the load exceeds available capacity are highlighted using red/amber/green colour coding.
214,C3AEA3D4-0D24-4C9F-BA41-B12BF28B5C36,4,A Reporting Services report could be configured for this based on standard Tropos data fields held against SKUs and warehousing locations
215,C3AEA3D4-0D24-4C9F-BA41-B12BF28B5C36,4,Configuration of the standard Tropos Sales dashboard will be required to provide this comparison. The required data for comparison already resides in the DataMart which acts as the source for Qlikview cubes.
216,C3AEA3D4-0D24-4C9F-BA41-B12BF28B5C36,4,A Reporting Services report could be configured for this
217,C3AEA3D4-0D24-4C9F-BA41-B12BF28B5C36,4,A Reporting Services report could be configured for this
218,C3AEA3D4-0D24-4C9F-BA41-B12BF28B5C36,4,The majority of Tropos users employ EDI to communicate electronically with customers. Due to the variety of third-party EDI software packages adopted by Tropos users and the variety of EDI standards adopted by the Tropos users' customers EDI interactions are configured using standard Tropos configuration tools by either the Tropos user or Epicor in conjunction with the message sender/recipient.
219,C3AEA3D4-0D24-4C9F-BA41-B12BF28B5C36,5,The Tropos planning cycle is fully integrated and covers forecast demand and capacity simulation material requirements planning and scheduling 
220,C3AEA3D4-0D24-4C9F-BA41-B12BF28B5C36,5,Tropos is a multi-currency system. Forecast sales value can be based on the currency of the price list from which product values are derived.
221,C3AEA3D4-0D24-4C9F-BA41-B12BF28B5C36,5,Tropos has 'look-up' enquiries that enable searching with multiple filters per look-up being available
